Id,Type,Raius,Sec-order Der,#branch_points,Dist_to_root,Dist_to_leaf
100,124,0.238753372,-0.0427236255959,4,42.628309240748685,6.735569726571971
101,109,0.314762344,-0.26644220268,4,42.83263270426998,6.531246263050675
102,104,0.20034976000000002,-0.340962822348,4,43.49905934914514,5.864819618175519
103,125,0.10606232,-0.0326653627202,4,43.80996392980919,5.553915037511466
104,160,0.10017488000000001,0.493929609944,4,44.1208830966,5.2429958707206605
105,194,0.090495964,1.07632024804,4,44.55793450331444,4.8059444640062114
106,194,0.151956064,1.08175544364,4,44.92968712241359,4.434191844907061
107,167,0.263211884,0.611370386104,4,45.31537328917312,4.048505678147534
108,127,0.285074088,0,4,45.6929310136446,3.6709479536760443
109,127,0.267665476,0,4,49.363878967320645,0
110,25,0.40713062000000005,-2.04042827882,4,33.8568484603699,11.196618389448838
111,143,0.21808191600000001,0.234496075622,4,35.66966673402908,9.383800115789661
112,187,0.0854818276,0.940257125562,4,37.93638929343164,7.117077556387105
113,134,0.0854818276,0.105371463617,4,39.29668336183392,5.75678348798482
114,115,0.0854818276,-0.169066695297,4,40.16060304635517,4.892863803463569
115,115,0.129681916,-0.175423314529,4,40.7444038211803,4.3090630286384375
116,134,0.185661216,0.10695357171,4,41.66286218014817,3.390604669670571
117,192,0.064840958,1.05006816411,4,42.89772033723907,2.155746512579665
118,204,0.0744771768,1.29435489486,4,43.125253763354884,1.928213086463851
119,213,0.08411339560000002,1.51849516613,4,43.352787189470696,1.7006796603480405
120,222,0.147585568,1.78279404792,4,43.817052521797955,1.2364143280207793
121,127,0.356122052,0,4,44.435244865462266,0.6182219843564668
122,127,0.25525853600000004,0,4,45.05346684981873,0
123,250,0.09466314000000002,3.7555541517,3,28.790809204437558,17.260817138780403
124,163,0.20265434799999998,0.537171760934,3,29.554884343546586,16.496741999671375
125,21,0.31064644,-2.23029813318,3,30.01396169150686,16.0376646517111
126,12,0.339010464,-2.77175194628,3,30.937734789816787,15.113891553401173
127,85,0.16320231200000002,-0.643490889035,3,31.56129603970328,14.490330303514682
128,181,0.07579451360000002,0.847443069128,3,32.18482916055586,13.866797182662102
129,220,0.11999416,1.73021838434,3,32.88674443465324,13.16488190856472
130,222,0.11999416,1.79655540832,3,33.54555461556789,12.506071727650069
131,210,0.10553545600000001,1.44187976253,3,33.975462299926285,12.07616404329167
132,163,0.103575628,0.534012236565,3,34.52351646253039,11.528109880687568
133,74,0.190016684,-0.828981850202,3,35.05325855980003,10.998367783417924
134,29,0.278416684,-1.90498980105,3,35.41374975747036,10.637876585747588
135,19,0.128155248,-2.33117266033,3,35.77294992240773,10.27867642081022
136,28,0.10115877200000001,-1.92157512072,3,36.163912054434476,9.887714288783478
137,220,0.11155284400000001,1.72832409612,3,37.521314815493994,8.530311527723962
138,199,0.21034691600000002,1.18731522531,3,38.409096338309276,7.642530004908682
139,174,0.099565804,0.717678964214,3,38.76555292390227,7.28607341931569
140,114,0.105927068,-0.189775538276,3,39.58998686133751,6.461639481880452
141,57,0.289087448,-1.14508959026,3,40.95848520067189,5.093141142546071
142,52,0.385222448,-1.24802706714,3,41.33124157508672,4.720384768131233
143,100,0.127757448,-0.398722630784,3,42.813292029809716,3.2383343134082403
